X [],R.RA: EMG 1 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.ES: EMG 2 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.IL: EMG 3 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.GMax: EMG 4 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.RF: EMG 5 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.BF: EMG 6 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.TA&IO: EMG 7 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.MF: EMG 8 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS []
15.59,0.027224705,0.019290888,0.175895766,0.041098627,0.031169841,0.027306273,0.201707793,0.045116124
15.6,0.027143438,0.019367137,0.174267101,0.041048689,0.031247571,0.02702952,0.196328918,0.045338371
15.61,0.027143438,0.01921464,0.174267101,0.041048689,0.03093665,0.026752768,0.1949842,0.045116124
15.62,0.027143438,0.019062143,0.173941368,0.040749064,0.030625729,0.026845019,0.196328918,0.044893877
15.63,0.027224705,0.018985894,0.173941368,0.040399501,0.031480762,0.027121771,0.1949842,0.04467163
15.64,0.027224705,0.018985894,0.172964169,0.040299626,0.032258065,0.02702952,0.192294762,0.04467163
15.65,0.027143438,0.018985894,0.171986971,0.040149813,0.031713953,0.026660517,0.192294762,0.044560507
15.66,0.026899634,0.018985894,0.171009772,0.039450687,0.031869413,0.027214022,0.193639481,0.044560507
15.67,0.026899634,0.018604651,0.170032573,0.03835206,0.032335795,0.027675277,0.190950044,0.044004889
15.68,0.026980902,0.018299657,0.169381108,0.038102372,0.032957637,0.027583026,0.189605325,0.043560396
15.69,0.02706217,0.01814716,0.167100977,0.037802747,0.03365721,0.027306273,0.188260607,0.042338038
15.7,0.02706217,0.017918414,0.166775244,0.03815231,0.03373494,0.027398524,0.186915888,0.042449161
15.71,0.026980902,0.01761342,0.166775244,0.036104869,0.033968131,0.027306273,0.185571169,0.042338038
15.72,0.026980902,0.01707968,0.163517915,0.03340824,0.03381267,0.027583026,0.184226451,0.042004667
15.73,0.026980902,0.016698437,0.162214984,0.032908864,0.033968131,0.027583026,0.184226451,0.041226803
15.74,0.026737099,0.016698437,0.148534202,0.032759051,0.034123591,0.028782288,0.172123983,0.041004556
15.75,0.026818367,0.017003431,0.14723127,0.032509363,0.035056355,0.02896679,0.170779264,0.040560062
15.76,0.026818367,0.01707968,0.147882736,0.03196005,0.035833657,0.02896679,0.169434546,0.039671075
15.77,0.026655831,0.017155928,0.148208469,0.031860175,0.036066848,0.02896679,0.170779264,0.038782087
15.78,0.026655831,0.016622188,0.147557003,0.032009988,0.035989118,0.028874539,0.173468702,0.038337593
15.79,0.026737099,0.016774686,0.143648209,0.031810237,0.036377769,0.028874539,0.17481342,0.035559507
15.8,0.026737099,0.016622188,0.144299674,0.031161049,0.036455499,0.028874539,0.172123983,0.034559396
15.81,0.026412028,0.016622188,0.143648209,0.030362047,0.03661096,0.029059041,0.170779264,0.034226025
15.82,0.026249492,0.016240946,0.138436482,0.02906367,0.03668869,0.02896679,0.170779264,0.034114902
15.83,0.025518082,0.016164697,0.133550489,0.028813983,0.03668869,0.02896679,0.170779264,0.034003778
15.84,0.025111743,0.016317194,0.134527687,0.02886392,0.03668869,0.029059041,0.172123983,0.033670408
15.85,0.025111743,0.016317194,0.132899023,0.029263421,0.036377769,0.029243542,0.168089827,0.033225914
15.86,0.025030475,0.016317194,0.131270358,0.029413234,0.036455499,0.029335793,0.16540039,0.033337037
15.87,0.025030475,0.016240946,0.131596091,0.029363296,0.037232802,0.029428044,0.168089827,0.033670408
15.88,0.02486794,0.0160122,0.133224756,0.029912609,0.037388263,0.029428044,0.166745109,0.033892655
15.89,0.024786672,0.016088448,0.133550489,0.030411985,0.038165566,0.029520295,0.169434546,0.034670519
15.9,0.024786672,0.0160122,0.135179153,0.030062422,0.038942868,0.029797048,0.168089827,0.034559396
15.91,0.024705404,0.015859703,0.13485342,0.02886392,0.038942868,0.029889299,0.166745109,0.033448161
15.92,0.024705404,0.015783454,0.131270358,0.028364544,0.038787408,0.029520295,0.166745109,0.032114679
15.93,0.024542869,0.01547846,0.129315961,0.029163546,0.038942868,0.029428044,0.164055671,0.02922547
15.94,0.024461601,0.015783454,0.1247557,0.029662921,0.038010105,0.029243542,0.161366234,0.030336704
15.95,0.024461601,0.0160122,0.124429967,0.030162297,0.038243296,0.029151292,0.157332078,0.02989221
15.96,0.024461601,0.016088448,0.125407166,0.030411985,0.038554217,0.029335793,0.160021516,0.030003334
15.97,0.024299065,0.016088448,0.128338762,0.030561798,0.038476487,0.029520295,0.162710953,0.030225581
15.98,0.02413653,0.016393443,0.13029316,0.03011236,0.038010105,0.029428044,0.16540039,0.030114457
15.99,0.023973994,0.016698437,0.129641694,0.029912609,0.038321026,0.028874539,0.16540039,0.030336704
16,0.023892727,0.017765917,0.127361564,0.031111111,0.037854644,0.028874539,0.168089827,0.031225692
16.01,0.023323852,0.020663363,0.125407166,0.032858926,0.037854644,0.028782288,0.170779264,0.037670852
16.02,0.020316944,0.023179565,0.126058632,0.032858926,0.037854644,0.029059041,0.170779264,0.038670963
16.03,0.017960179,0.023255814,0.13029316,0.033058677,0.038010105,0.028782288,0.170779264,0.038670963
16.04,0.016172288,0.023027068,0.13257329,0.033707865,0.037776914,0.029151292,0.170779264,0.03889321
16.05,0.01609102,0.023408311,0.129641694,0.033757803,0.037854644,0.029704797,0.168089827,0.039782198
16.06,0.015197074,0.024094548,0.128990228,0.034057428,0.037776914,0.030073801,0.168089827,0.040671186
16.07,0.015278342,0.025772017,0.131596091,0.034606742,0.037543723,0.030719557,0.173468702,0.042115791
16.08,0.01535961,0.029431948,0.129967427,0.035106117,0.037388263,0.030166052,0.173468702,0.043782643
16.09,0.015440878,0.030651925,0.128013029,0.036304619,0.037543723,0.030719557,0.169434546,0.044227136
16.1,0.01535961,0.031643157,0.128664495,0.037253433,0.037543723,0.032749078,0.170779264,0.044449383
16.11,0.01535961,0.032176897,0.129315961,0.038052435,0.037854644,0.043819188,0.169434546,0.046005112
16.12,0.015197074,0.032329394,0.128990228,0.038451935,0.038087835,0.045110701,0.16540039,0.049672186
16.13,0.015603413,0.033015631,0.127361564,0.039400749,0.037310533,0.04501845,0.16540039,0.055339482
16.14,0.016334823,0.034006862,0.128013029,0.041148564,0.03661096,0.045202952,0.166745109,0.057339704
16.15,0.019341731,0.034998094,0.127687296,0.043495631,0.03668869,0.045110701,0.168089827,0.057561951
16.16,0.02340512,0.038658025,0.127035831,0.044494382,0.036455499,0.044649447,0.166745109,0.058006445
16.17,0.02413653,0.043614182,0.128338762,0.044993758,0.035989118,0.044649447,0.168089827,0.058562063
16.18,0.024624137,0.045139154,0.13029316,0.045992509,0.035600466,0.044741697,0.178847576,0.05911768
16.19,0.025111743,0.048189097,0.130618893,0.046741573,0.034900894,0.044741697,0.180192295,0.05945105
16.2,0.025111743,0.048722836,0.130944625,0.046741573,0.034823164,0.044833948,0.181537013,0.059339927
16.21,0.025193011,0.049027831,0.131270358,0.047240949,0.035367276,0.045202952,0.181537013,0.060340038
16.22,0.025111743,0.051544034,0.130944625,0.04803995,0.035678197,0.04501845,0.181537013,0.061340149
16.23,0.024949208,0.053602745,0.130618893,0.052434457,0.035600466,0.046402214,0.181537013,0.063118124
16.24,0.025030475,0.054441479,0.13029316,0.054931336,0.035600466,0.067343173,0.180192295,0.064118235
16.25,0.024949208,0.056347694,0.131596091,0.055930087,0.034745433,0.082195572,0.180192295,0.064673853
16.26,0.024949208,0.056881434,0.132247557,0.058926342,0.033968131,0.083394834,0.180192295,0.067563063
16.27,0.02486794,0.057338925,0.13029316,0.059425718,0.03373494,0.084317343,0.178847576,0.068563174
16.28,0.02486794,0.057643919,0.131596091,0.059425718,0.03365721,0.085332103,0.177502858,0.069229914
16.29,0.024705404,0.060160122,0.131270358,0.059925094,0.033268558,0.086254613,0.176158139,0.069674408
16.3,0.02486794,0.067784979,0.13029316,0.059925094,0.033190828,0.087915129,0.177502858,0.070563396
16.31,0.024949208,0.06877621,0.129967427,0.061423221,0.032957637,0.092066421,0.177502858,0.07134126
16.32,0.024949208,0.07144491,0.136156352,0.0639201,0.032879907,0.09501845,0.177502858,0.074119347
16.33,0.024949208,0.072741136,0.135504886,0.064419476,0.032879907,0.095940959,0.178847576,0.074786087
16.34,0.02486794,0.07304613,0.13485342,0.064419476,0.032646716,0.095940959,0.176158139,0.075008334
16.35,0.02486794,0.073808616,0.133876222,0.0639201,0.032413525,0.097785978,0.17481342,0.075897322
16.36,0.02486794,0.075409836,0.136807818,0.0639201,0.032568986,0.101476015,0.173468702,0.08034226
16.37,0.025111743,0.076172322,0.139087948,0.0639201,0.031636222,0.10701107,0.176158139,0.082009112
16.38,0.025193011,0.077011056,0.136807818,0.064918851,0.031636222,0.109778598,0.178847576,0.084342705
16.39,0.025274279,0.077773542,0.137785016,0.064918851,0.030547998,0.110701107,0.180192295,0.085120569
16.4,0.025436814,0.078536027,0.136482085,0.064918851,0.028993393,0.111623616,0.180192295,0.085898433
16.41,0.025518082,0.082348456,0.136482085,0.064918851,0.028682472,0.112546126,0.181537013,0.089787754
16.42,0.02559935,0.083110942,0.136482085,0.065418227,0.028371551,0.113468635,0.180192295,0.093677075
16.43,0.025518082,0.08692337,0.136807818,0.065418227,0.02806063,0.149446495,0.181537013,0.096788532
16.44,0.02559935,0.09226077,0.139087948,0.065917603,0.02821609,0.15498155,0.181537013,0.097788643
16.45,0.025680618,0.093785742,0.14039088,0.065917603,0.02806063,0.158671587,0.181537013,0.098566507
16.46,0.025680618,0.094548227,0.140065147,0.066416979,0.027905169,0.158671587,0.178847576,0.099233248
16.47,0.025680618,0.096073199,0.136807818,0.066416979,0.027827439,0.159594096,0.176158139,0.099677742
16.48,0.025843153,0.09759817,0.13257329,0.066416979,0.027671978,0.162361624,0.173468702,0.100344483
16.49,0.026005689,0.098360656,0.137785016,0.065917603,0.026972406,0.176199262,0.17481342,0.104011557
16.5,0.026086957,0.099885627,0.137785016,0.064918851,0.026195103,0.182656827,0.172123983,0.104678298
16.51,0.026737099,0.099885627,0.137785016,0.0639201,0.025728721,0.183579336,0.169434546,0.102900322
16.52,0.026737099,0.100648113,0.138110749,0.0639201,0.025650991,0.183579336,0.169434546,0.102678075
16.53,0.02706217,0.100648113,0.134201954,0.0639201,0.02534007,0.183579336,0.169434546,0.103678187
16.54,0.027224705,0.10293557,0.131596091,0.064918851,0.02526234,0.183579336,0.169434546,0.104011557
16.55,0.027305973,0.10293557,0.130944625,0.065418227,0.02534007,0.185424354,0.170779264,0.104456051
16.56,0.027305973,0.107510484,0.130944625,0.065418227,0.025573261,0.1900369,0.170779264,0.106456273
16.57,0.027468509,0.107510484,0.128664495,0.064918851,0.025884182,0.193726937,0.166745109,0.10667852
16.58,0.027387241,0.106747999,0.132247557,0.064918851,0.025728721,0.194649447,0.166745109,0.10701189
16.59,0.027305973,0.109035456,0.131921824,0.064419476,0.025728721,0.194649447,0.169434546,0.10701189
16.6,0.027305973,0.110560427,0.136156352,0.0639201,0.025806452,0.194649447,0.170779264,0.10701189
16.61,0.027468509,0.111322913,0.135830619,0.063420724,0.025106879,0.200184502,0.172123983,0.107345261
16.62,0.027387241,0.115897827,0.137133551,0.063420724,0.024873688,0.203874539,0.172123983,0.106456273
16.63,0.027143438,0.119710255,0.138436482,0.062921348,0.024795958,0.213099631,0.173468702,0.104900545
16.64,0.026737099,0.120472741,0.137785016,0.0639201,0.024795958,0.216789668,0.172123983,0.104344927
16.65,0.024624137,0.121235227,0.139739414,0.063420724,0.024640498,0.216789668,0.17481342,0.104567174
16.66,0.020804551,0.120472741,0.14039088,0.063420724,0.024562767,0.216789668,0.176158139,0.104678298
16.67,0.019829338,0.11894777,0.139413681,0.062921348,0.024562767,0.217712177,0.176158139,0.104678298
16.68,0.019179195,0.119710255,0.138110749,0.062421973,0.024718228,0.223247233,0.166745109,0.105789532
16.69,0.018691589,0.120472741,0.139413681,0.061922597,0.024718228,0.230627306,0.168089827,0.107567508
16.7,0.019341731,0.12428517,0.14267101,0.061922597,0.025029149,0.233394834,0.168089827,0.108012001
16.71,0.01974807,0.127335113,0.143648209,0.061423221,0.024018655,0.234317343,0.168089827,0.107900878
16.72,0.019991873,0.126572627,0.143322476,0.060923845,0.023474543,0.234317343,0.168089827,0.10956773
16.73,0.020154409,0.127335113,0.143648209,0.056928839,0.023630004,0.234317343,0.168089827,0.110123347
16.74,0.020073141,0.128097598,0.145602606,0.054931336,0.024018655,0.236162362,0.168089827,0.113345927
16.75,0.0219423,0.127335113,0.144625407,0.05443196,0.024096386,0.235239852,0.168089827,0.113345927
16.76,0.026412028,0.128097598,0.143322476,0.05093633,0.024096386,0.239852399,0.168089827,0.112234693
16.77,0.028687525,0.12962257,0.143648209,0.050436954,0.024096386,0.252767528,0.169434546,0.115568397
16.78,0.030069078,0.131910027,0.14495114,0.049937578,0.024096386,0.255535055,0.169434546,0.116679631
16.79,0.030475417,0.133434998,0.145928339,0.049538077,0.024096386,0.255535055,0.169434546,0.117790866
16.8,0.031125559,0.13495997,0.147882736,0.04928839,0.023940925,0.268450185,0.169434546,0.1189021
16.81,0.031125559,0.13495997,0.148859935,0.047041199,0.024096386,0.27398524,0.170779264,0.120013335
16.82,0.031206827,0.137247427,0.143322476,0.043945069,0.024174116,0.275830258,0.169434546,0.120013335
16.83,0.031288094,0.141822341,0.144625407,0.04289638,0.024251846,0.285055351,0.170779264,0.121124569
16.84,0.031694433,0.146397255,0.143973941,0.04289638,0.024329576,0.287822878,0.169434546,0.127791977
16.85,0.032263308,0.148684712,0.144299674,0.042746567,0.024251846,0.291512915,0.168089827,0.128903212
16.86,0.032344575,0.149447198,0.142996743,0.042496879,0.023863195,0.297047971,0.168089827,0.126680742
16.87,0.032588379,0.150209684,0.14039088,0.041548065,0.023707734,0.307195572,0.164055671,0.125569508
16.88,0.03291345,0.150209684,0.14267101,0.040099875,0.023319083,0.30904059,0.164055671,0.124458273
16.89,0.032994718,0.150209684,0.141693811,0.040249688,0.023241353,0.3099631,0.160021516,0.124458273
16.9,0.032832182,0.150972169,0.141693811,0.040998752,0.023163622,0.310885609,0.158676797,0.126680742
16.91,0.032832182,0.149447198,0.14267101,0.040948814,0.023319083,0.311808118,0.158676797,0.124458273
16.92,0.032832182,0.152497141,0.14267101,0.040599251,0.023396813,0.313653137,0.158676797,0.125569508
16.93,0.033238521,0.151734655,0.14267101,0.04,0.023396813,0.3099631,0.158676797,0.124458273
16.94,0.033482324,0.149447198,0.142996743,0.039250936,0.023396813,0.317343173,0.173468702,0.124458273
16.95,0.033482324,0.148684712,0.142345277,0.039650437,0.023319083,0.316420664,0.173468702,0.123347039
16.96,0.03364486,0.148684712,0.142019544,0.038951311,0.022852701,0.317343173,0.173468702,0.123347039
16.97,0.033888663,0.148684712,0.143648209,0.039001248,0.02261951,0.320110701,0.177502858,0.124458273
16.98,0.033969931,0.147159741,0.144299674,0.040299626,0.02246405,0.320110701,0.177502858,0.123347039
16.99,0.033969931,0.147922227,0.14267101,0.040399501,0.022308589,0.314575646,0.181537013,0.121124569
17,0.033888663,0.147922227,0.143322476,0.040599251,0.022308589,0.316420664,0.182881732,0.121124569
17.01,0.033482324,0.147159741,0.142345277,0.040599251,0.022230859,0.316420664,0.181537013,0.121124569
17.02,0.03364486,0.146397255,0.141693811,0.041398252,0.021764477,0.330258303,0.181537013,0.122235804
17.03,0.033482324,0.147159741,0.141693811,0.042197253,0.021764477,0.33302583,0.182881732,0.122235804
17.04,0.033319789,0.146397255,0.143322476,0.041947566,0.021764477,0.334870849,0.182881732,0.122235804
17.05,0.033319789,0.145634769,0.143973941,0.046292135,0.021453556,0.33394834,0.182881732,0.121124569
17.06,0.033807395,0.142584827,0.147557003,0.05093633,0.020987175,0.331180812,0.182881732,0.1189021
17.07,0.034538805,0.142584827,0.14723127,0.052933833,0.020443063,0.329335793,0.180192295,0.120013335
17.08,0.034538805,0.142584827,0.143973941,0.052434457,0.020209872,0.328413284,0.178847576,0.120013335
17.09,0.034538805,0.141059855,0.14495114,0.052933833,0.019976681,0.328413284,0.184226451,0.120013335
17.1,0.034782609,0.139534884,0.140065147,0.053433209,0.01974349,0.328413284,0.184226451,0.121124569
17.11,0.034782609,0.139534884,0.139739414,0.05443196,0.019510299,0.323800738,0.184226451,0.121124569
17.12,0.034782609,0.135722455,0.139087948,0.055430712,0.019277108,0.32103321,0.184226451,0.121124569
17.13,0.034782609,0.132672512,0.139413681,0.054931336,0.019277108,0.315498155,0.182881732,0.120013335
17.14,0.034701341,0.131147541,0.139739414,0.053932584,0.019277108,0.313653137,0.182881732,0.120013335
17.15,0.035026412,0.130385055,0.138110749,0.052434457,0.019354839,0.314575646,0.181537013,0.120013335
17.16,0.035432751,0.12962257,0.137785016,0.054931336,0.019121648,0.315498155,0.177502858,0.120013335
17.17,0.035514019,0.12962257,0.137785016,0.061423221,0.018888457,0.314575646,0.176158139,0.120013335
17.18,0.035514019,0.128860084,0.137459283,0.064419476,0.018344345,0.310885609,0.17481342,0.1189021
17.19,0.035676554,0.126572627,0.135830619,0.066916355,0.018266615,0.305350554,0.173468702,0.116679631
17.2,0.035595287,0.122760198,0.132899023,0.068913858,0.017722503,0.302583026,0.173468702,0.116679631
17.21,0.035757822,0.119710255,0.131270358,0.069912609,0.017489312,0.302583026,0.173468702,0.116679631
17.22,0.03583909,0.11894777,0.131596091,0.072409488,0.017256121,0.302583026,0.173468702,0.114457162
17.23,0.03583909,0.118185284,0.13257329,0.072908864,0.016712009,0.301660517,0.17481342,0.113345927
17.24,0.036001625,0.116660313,0.133876222,0.072908864,0.016012437,0.297047971,0.182881732,0.110678964
17.25,0.035188948,0.116660313,0.13485342,0.072908864,0.015701516,0.293357934,0.196328918,0.111012335
17.26,0.032507111,0.115135341,0.135179153,0.073907616,0.015623786,0.289667897,0.197673637,0.112234693
17.27,0.030963023,0.115135341,0.135504886,0.075405743,0.015468325,0.277675277,0.197673637,0.109678853
17.28,0.03071922,0.112085398,0.133550489,0.078901373,0.015312864,0.275830258,0.200363074,0.108789866
17.29,0.035188948,0.110560427,0.13257329,0.08289638,0.015235134,0.274907749,0.199018355,0.109123236
17.3,0.035757822,0.109797941,0.131270358,0.084394507,0.015079674,0.261070111,0.197673637,0.109345483
17.31,0.039252336,0.112847884,0.130944625,0.085393258,0.014924213,0.254612546,0.197673637,0.109234359
17.32,0.041040228,0.109035456,0.129967427,0.087390762,0.014691022,0.251845019,0.196328918,0.108456495
17.33,0.043965868,0.102173084,0.128990228,0.088389513,0.014380101,0.239852399,0.1949842,0.106234026
17.34,0.044941081,0.095310713,0.131270358,0.088389513,0.014380101,0.237084871,0.1949842,0.101011224
17.35,0.044941081,0.093023256,0.13029316,0.088888889,0.01414691,0.231549816,0.1949842,0.100122236
17.36,0.045997562,0.091498284,0.128990228,0.089388265,0.01414691,0.223247233,0.1949842,0.100788977
17.37,0.047785453,0.094548227,0.130618893,0.092883895,0.01414691,0.205719557,0.193639481,0.101344594
17.38,0.048110524,0.096073199,0.137133551,0.094382023,0.01406918,0.201107011,0.193639481,0.101344594
17.39,0.048110524,0.096835684,0.139413681,0.093882647,0.01414691,0.200184502,0.209776104,0.102011335
17.4,0.048354328,0.096073199,0.139739414,0.093882647,0.01414691,0.198339483,0.211120823,0.098899878
17.41,0.048435595,0.096835684,0.14039088,0.094382023,0.013835989,0.195571956,0.212465542,0.099011001
17.42,0.048516863,0.091498284,0.14039088,0.095380774,0.013680529,0.192804428,0.212465542,0.094566063
17.43,0.04827306,0.089973313,0.141693811,0.09588015,0.013680529,0.172509225,0.215154979,0.094121569
17.44,0.048435595,0.089973313,0.14039088,0.096379526,0.013602798,0.15498155,0.20439723,0.095455051
17.45,0.04900447,0.089210827,0.143322476,0.096379526,0.013369608,0.155904059,0.203052511,0.095677298
17.46,0.049898415,0.090735799,0.150814332,0.096379526,0.013369608,0.160516605,0.208431386,0.099455495
17.47,0.050060951,0.090735799,0.153094463,0.097378277,0.013369608,0.15498155,0.205741949,0.099455495
17.48,0.050711093,0.090735799,0.152117264,0.099875156,0.013447338,0.152214022,0.207086667,0.099233248
17.49,0.051117432,0.089210827,0.152117264,0.100873908,0.013602798,0.147601476,0.203052511,0.098566507
17.5,0.051361235,0.088448342,0.16286645,0.101373283,0.013602798,0.140221402,0.203052511,0.098233137
17.51,0.051442503,0.089210827,0.164820847,0.101373283,0.013680529,0.137453875,0.211120823,0.098566507
17.52,0.051442503,0.089210827,0.165798046,0.101373283,0.013525068,0.101476015,0.225912728,0.096677409
17.53,0.051605039,0.089210827,0.166123779,0.100873908,0.013447338,0.090313653,0.24339407,0.096010668
17.54,0.051848842,0.089210827,0.16514658,0.100374532,0.013369608,0.084132841,0.24339407,0.097121902
17.55,0.052011378,0.089973313,0.164495114,0.098876405,0.013447338,0.082933579,0.24339407,0.097899767
17.56,0.05193011,0.089210827,0.164495114,0.096878901,0.013680529,0.082472325,0.24339407,0.097566396
17.57,0.051442503,0.089210827,0.164495114,0.096379526,0.013680529,0.081826568,0.24339407,0.096344038
17.58,0.051442503,0.089210827,0.16514658,0.096379526,0.013525068,0.081642066,0.246083507,0.095010557
17.59,0.051442503,0.088448342,0.164495114,0.096878901,0.013447338,0.081365314,0.242049351,0.094899433
17.6,0.051605039,0.087685856,0.164495114,0.096878901,0.013369608,0.081457565,0.240704633,0.093565952
17.61,0.051686306,0.08692337,0.166123779,0.096379526,0.013447338,0.088653137,0.242049351,0.092454717
17.62,0.051767574,0.08692337,0.16970684,0.09588015,0.013525068,0.089575646,0.24339407,0.090898989
17.63,0.051767574,0.087685856,0.169055375,0.09588015,0.013447338,0.089760148,0.244738788,0.091454606
17.64,0.051767574,0.087685856,0.168729642,0.095380774,0.013214147,0.088745388,0.24339407,0.092010223
17.65,0.051605039,0.087685856,0.170032573,0.095380774,0.012903226,0.083763838,0.24339407,0.094566063
17.66,0.051605039,0.087685856,0.171335505,0.093882647,0.013136417,0.08201107,0.246083507,0.095010557
17.67,0.051686306,0.088448342,0.171661238,0.08988764,0.013214147,0.082195572,0.246083507,0.096232915
17.68,0.051767574,0.089210827,0.171661238,0.087890137,0.013136417,0.08404059,0.246083507,0.096677409
17.69,0.051686306,0.089210827,0.172964169,0.085892634,0.013214147,0.084409594,0.244738788,0.096899656
17.7,0.051523771,0.089210827,0.172964169,0.084893883,0.013291877,0.084501845,0.244738788,0.097233026
17.71,0.051279968,0.089973313,0.172638437,0.083895131,0.013291877,0.084870849,0.244738788,0.097010779
17.72,0.051117432,0.089973313,0.172312704,0.081897628,0.013136417,0.085147602,0.244738788,0.096566285
17.73,0.051036164,0.089973313,0.171009772,0.081398252,0.013058686,0.085424354,0.242049351,0.096010668
17.74,0.050873629,0.089973313,0.168078176,0.081398252,0.012903226,0.085424354,0.236670477,0.095677298
